listing_id,raw_title,raw_date,raw_venue,source,candidate_event_id,cand_home_team,cand_away_team,cand_venue_canonical,cand_event_date,cand_venue_lat,cand_venue_lon,blocking_score,label,split
L005288,New Oreans Pelicans vs Cleveland Cvaaliers,12/24/25,Rocket Arena,scraped_feed_b,nba_401810631,Cleveland Cavaliers,Washington Wizards,Rocket Arena,2026-02-12T00:00Z,41.4965,-81.6882,7.7951403,0,train
L005288,New Oreans Pelicans vs Cleveland Cvaaliers,12/24/25,Rocket Arena,scraped_feed_b,nba_401869384,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2026-05-03T23:30Z,41.4965,-81.6882,7.7951403,0,train
L005288,New Oreans Pelicans vs Cleveland Cvaaliers,12/24/25,Rocket Arena,scraped_feed_b,nba_401869380,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2026-04-29T23:30Z,41.4965,-81.6882,7.7951403,0,train
L005288,New Oreans Pelicans vs Cleveland Cvaaliers,12/24/25,Rocket Arena,scraped_feed_b,nba_401810333,Cleveland Cavaliers,Denver Nuggets,Rocket Arena,2026-01-03T00:30Z,41.4965,-81.6882,7.7951403,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810267,Cleveland Cavaliers,New Orleans Pelicans,Rocket Arena,2025-12-24T00:30Z,41.4965,-81.6882,7.986612,1,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810133,Cleveland Cavaliers,LA Clippers,Rocket Arena,2025-11-23T23:00Z,41.4965,-81.6882,5.4624686,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810493,Cleveland Cavaliers,Sacramento Kings,Rocket Arena,2026-01-24T00:30Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810776,Cleveland Cavaliers,Boston Celtics,Rocket Arena,2026-03-08T17:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810397,Cleveland Cavaliers,Minnesota Timberwolves,Rocket Arena,2026-01-10T18:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401871336,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-05-12T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810513,Cleveland Cavaliers,Orlando Magic,Rocket Arena,2026-01-27T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401809790,Cleveland Cavaliers,Indiana Pacers,Rocket Arena,2025-11-22T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401809962,Cleveland Cavaliers,Milwaukee Bucks,Rocket Arena,2025-10-26T22:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810739,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-03-04T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810413,Cleveland Cavaliers,Utah Jazz,Rocket Arena,2026-01-13T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401871338,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-05-15T23:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810631,Cleveland Cavaliers,Washington Wizards,Rocket Arena,2026-02-12T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401869384,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2026-05-03T23:30Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401869380,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2026-04-29T23:30Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810333,Cleveland Cavaliers,Denver Nuggets,Rocket Arena,2026-01-03T00:30Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810349,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-01-04T19:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401871335,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-05-09T19:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810257,Cleveland Cavaliers,Charlotte Hornets,Rocket Arena,2025-12-23T00:00Z,41.4965,-81.6882,5.274975,0,train
L005289,NOP @ CLE,12/24/25,Rocket Arena,scraped_feed_b,nba_401810991,Cleveland Cavaliers,Indiana Pacers,Rocket Arena,2026-04-05T22:00Z,41.4965,-81.6882,5.274975,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810267,Cleveland Cavaliers,New Orleans Pelicans,Rocket Arena,2025-12-24T00:30Z,41.4965,-81.6882,7.986612,1,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810257,Cleveland Cavaliers,Charlotte Hornets,Rocket Arena,2025-12-23T00:00Z,41.4965,-81.6882,5.274975,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810259,New Orleans Pelicans,Dallas Mavericks,Smoothie King Center,2025-12-23T01:00Z,29.949,-90.0821,2.8761864,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810284,New Orleans Pelicans,Phoenix Suns,Smoothie King Center,2025-12-27T01:00Z,29.949,-90.0821,2.8761864,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810244,New Orleans Pelicans,Indiana Pacers,Smoothie King Center,2025-12-21T00:00Z,29.949,-90.0821,2.8761864,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nfl_401772802,Cleveland Browns,Buffalo Bills,Huntington Bank Field,2025-12-21T18:00Z,41.5061,-81.6995,2.6893227,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401809238,New York Knicks,Cleveland Cavaliers,Madison Square Garden,2025-12-25T17:00Z,40.7505,-73.9934,2.5247731,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401809242,Denver Nuggets,Minnesota Timberwolves,Ball Arena,2025-12-26T03:30Z,39.7487,-105.0077,0.7777381,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810243,Toronto Raptors,Boston Celtics,Scotiabank Arena,2025-12-21T00:00Z,43.6435,-79.3791,0.7777381,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810280,Washington Wizards,Toronto Raptors,Capital One Arena,2025-12-27T00:00Z,38.8981,-77.0209,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810245,Detroit Pistons,Charlotte Hornets,Little Caesars Arena,2025-12-21T00:30Z,42.341,-83.0553,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810254,Washington Wizards,San Antonio Spurs,Capital One Arena,2025-12-22T00:00Z,38.8981,-77.0209,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810278,Atlanta Hawks,Miami Heat,State Farm Arena,2025-12-27T00:00Z,33.7573,-84.3963,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810242,Philadelphia 76ers,Dallas Mavericks,Xfinity Mobile Arena,2025-12-21T00:00Z,39.9012,-75.172,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810266,Atlanta Hawks,Chicago Bulls,State Farm Arena,2025-12-24T00:30Z,33.7573,-84.3963,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810265,Philadelphia 76ers,Brooklyn Nets,Xfinity Mobile Arena,2025-12-24T00:00Z,39.9012,-75.172,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401809241,Los Angeles Lakers,Houston Rockets,crypto.com Arena,2025-12-26T01:00Z,34.043,-118.2673,0.6579453,0,train
L005290,nop vs cle,"December 24, 2025",Rocket Arena,partner_feed_a,nba_401810251,Atlanta Hawks,Chicago Bulls,State Farm Arena,2025-12-21T20:30Z,33.7573,-84.3963,0.6579453,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810267,Cleveland Cavaliers,New Orleans Pelicans,Rocket Arena,2025-12-24T00:30Z,41.4965,-81.6882,7.986612,1,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810133,Cleveland Cavaliers,LA Clippers,Rocket Arena,2025-11-23T23:00Z,41.4965,-81.6882,5.4624686,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810493,Cleveland Cavaliers,Sacramento Kings,Rocket Arena,2026-01-24T00:30Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810776,Cleveland Cavaliers,Boston Celtics,Rocket Arena,2026-03-08T17:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810397,Cleveland Cavaliers,Minnesota Timberwolves,Rocket Arena,2026-01-10T18:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401871336,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-05-12T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810513,Cleveland Cavaliers,Orlando Magic,Rocket Arena,2026-01-27T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401809790,Cleveland Cavaliers,Indiana Pacers,Rocket Arena,2025-11-22T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401809962,Cleveland Cavaliers,Milwaukee Bucks,Rocket Arena,2025-10-26T22:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810739,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-03-04T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810413,Cleveland Cavaliers,Utah Jazz,Rocket Arena,2026-01-13T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401871338,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-05-15T23:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810631,Cleveland Cavaliers,Washington Wizards,Rocket Arena,2026-02-12T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401869384,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2026-05-03T23:30Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401869380,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2026-04-29T23:30Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810333,Cleveland Cavaliers,Denver Nuggets,Rocket Arena,2026-01-03T00:30Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810349,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-01-04T19:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401871335,Cleveland Cavaliers,Detroit Pistons,Rocket Arena,2026-05-09T19:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810257,Cleveland Cavaliers,Charlotte Hornets,Rocket Arena,2025-12-23T00:00Z,41.4965,-81.6882,5.274975,0,train
L005291,CLE vs NOP,12/24/25,Rocket Arena,partner_feed_a,nba_401810991,Cleveland Cavaliers,Indiana Pacers,Rocket Arena,2026-04-05T22:00Z,41.4965,-81.6882,5.274975,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810913,Minnesota Timberwolves,Houston Rockets,Target Center,2026-03-26T01:42Z,44.9795,-93.276,13.554043,1,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810935,Minnesota Timberwolves,Detroit Pistons,Target Center,2026-03-28T21:30Z,44.9795,-93.276,7.9026675,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810890,Boston Celtics,Minnesota Timberwolves,TD Garden,2026-03-23T00:00Z,42.3662,-71.0621,7.4400997,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810897,Chicago Bulls,Houston Rockets,United Center,2026-03-24T00:00Z,41.8807,-87.6742,6.0936933,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810924,Memphis Grizzlies,Houston Rockets,FedExForum,2026-03-28T00:00Z,35.1382,-90.0505,5.651375,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810940,Charlotte Hornets,Boston Celtics,Spectrum Center,2026-03-29T22:00Z,35.2251,-80.8392,2.278378,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810922,Boston Celtics,Atlanta Hawks,TD Garden,2026-03-27T23:30Z,42.3662,-71.0621,1.8360598,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810909,Boston Celtics,Oklahoma City Thunder,TD Garden,2026-03-25T23:30Z,42.3662,-71.0621,1.7237184,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810928,Golden State Warriors,Washington Wizards,Chase Center,2026-03-28T02:00Z,37.768,-122.3878,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810902,Charlotte Hornets,Sacramento Kings,Spectrum Center,2026-03-24T23:00Z,35.2251,-80.8392,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810915,Golden State Warriors,Brooklyn Nets,Chase Center,2026-03-26T02:00Z,37.768,-122.3878,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810912,Utah Jazz,Washington Wizards,Delta Center,2026-03-26T01:00Z,40.7683,-111.9011,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810920,Orlando Magic,Sacramento Kings,Kia Center,2026-03-26T23:00Z,28.5392,-81.3839,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810898,Utah Jazz,Toronto Raptors,Delta Center,2026-03-24T01:00Z,40.7683,-111.9011,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810918,Charlotte Hornets,New York Knicks,Spectrum Center,2026-03-26T23:00Z,35.2251,-80.8392,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810925,Oklahoma City Thunder,Chicago Bulls,Paycom Center,2026-03-28T00:00Z,35.4634,-97.5151,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810894,Orlando Magic,Indiana Pacers,Kia Center,2026-03-23T23:00Z,28.5392,-81.3839,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810939,Brooklyn Nets,Sacramento Kings,Barclays Center,2026-03-29T22:00Z,40.6826,-73.9754,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810896,Miami Heat,San Antonio Spurs,Kaseya Center,2026-03-23T23:00Z,25.7814,-80.187,0.44231817,0,train
L005292,Houston Rockets at Minnesota Timberwolves,2026-03-26,Target Center,official_feed,nba_401810900,Portland Trail Blazers,Brooklyn Nets,Moda Center,2026-03-24T02:00Z,45.5316,-122.6668,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810913,Minnesota Timberwolves,Houston Rockets,Target Center,2026-03-26T01:42Z,44.9795,-93.276,13.554043,1,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810935,Minnesota Timberwolves,Detroit Pistons,Target Center,2026-03-28T21:30Z,44.9795,-93.276,7.9026675,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810890,Boston Celtics,Minnesota Timberwolves,TD Garden,2026-03-23T00:00Z,42.3662,-71.0621,7.4400997,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810897,Chicago Bulls,Houston Rockets,United Center,2026-03-24T00:00Z,41.8807,-87.6742,6.0936933,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810924,Memphis Grizzlies,Houston Rockets,FedExForum,2026-03-28T00:00Z,35.1382,-90.0505,5.651375,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810940,Charlotte Hornets,Boston Celtics,Spectrum Center,2026-03-29T22:00Z,35.2251,-80.8392,2.278378,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810922,Boston Celtics,Atlanta Hawks,TD Garden,2026-03-27T23:30Z,42.3662,-71.0621,1.8360598,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810909,Boston Celtics,Oklahoma City Thunder,TD Garden,2026-03-25T23:30Z,42.3662,-71.0621,1.7237184,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810928,Golden State Warriors,Washington Wizards,Chase Center,2026-03-28T02:00Z,37.768,-122.3878,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810902,Charlotte Hornets,Sacramento Kings,Spectrum Center,2026-03-24T23:00Z,35.2251,-80.8392,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810915,Golden State Warriors,Brooklyn Nets,Chase Center,2026-03-26T02:00Z,37.768,-122.3878,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810912,Utah Jazz,Washington Wizards,Delta Center,2026-03-26T01:00Z,40.7683,-111.9011,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810920,Orlando Magic,Sacramento Kings,Kia Center,2026-03-26T23:00Z,28.5392,-81.3839,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810898,Utah Jazz,Toronto Raptors,Delta Center,2026-03-24T01:00Z,40.7683,-111.9011,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810918,Charlotte Hornets,New York Knicks,Spectrum Center,2026-03-26T23:00Z,35.2251,-80.8392,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810925,Oklahoma City Thunder,Chicago Bulls,Paycom Center,2026-03-28T00:00Z,35.4634,-97.5151,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810894,Orlando Magic,Indiana Pacers,Kia Center,2026-03-23T23:00Z,28.5392,-81.3839,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810939,Brooklyn Nets,Sacramento Kings,Barclays Center,2026-03-29T22:00Z,40.6826,-73.9754,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810896,Miami Heat,San Antonio Spurs,Kaseya Center,2026-03-23T23:00Z,25.7814,-80.187,0.44231817,0,train
L005293,Houston Rockets at Minnesota Timberwolves,3/26/2026,Target Center,partner_feed_a,nba_401810900,Portland Trail Blazers,Brooklyn Nets,Moda Center,2026-03-24T02:00Z,45.5316,-122.6668,0.44231817,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810913,Minnesota Timberwolves,Houston Rockets,Target Center,2026-03-26T01:42Z,44.9795,-93.276,11.255415,1,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810890,Boston Celtics,Minnesota Timberwolves,TD Garden,2026-03-23T00:00Z,42.3662,-71.0621,7.4400997,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810897,Chicago Bulls,Houston Rockets,United Center,2026-03-24T00:00Z,41.8807,-87.6742,5.651375,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810924,Memphis Grizzlies,Houston Rockets,FedExForum,2026-03-28T00:00Z,35.1382,-90.0505,5.651375,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810935,Minnesota Timberwolves,Detroit Pistons,Target Center,2026-03-28T21:30Z,44.9795,-93.276,5.60404,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810940,Charlotte Hornets,Boston Celtics,Spectrum Center,2026-03-29T22:00Z,35.2251,-80.8392,1.8360598,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810922,Boston Celtics,Atlanta Hawks,TD Garden,2026-03-27T23:30Z,42.3662,-71.0621,1.8360598,0,train
L005294,Houston Rockets at Minnesota Timberwolves,2026-03-26,TC,scraped_feed_b,nba_401810909,Boston Celtics,Oklahoma City Thunder,TD Garden,2026-03-25T23:30Z,42.3662,-71.0621,1.7237184,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810913,Minnesota Timberwolves,Houston Rockets,Target Center,2026-03-26T01:42Z,44.9795,-93.276,7.784763,1,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810255,Minnesota Timberwolves,Milwaukee Bucks,Target Center,2025-12-22T00:00Z,44.9795,-93.276,6.8520365,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810368,Minnesota Timberwolves,Miami Heat,Target Center,2026-01-07T01:00Z,44.9795,-93.276,6.8520365,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401811033,Houston Rockets,Minnesota Timberwolves,Toyota Center (Houston),2026-04-11T01:30Z,29.7508,-95.3621,5.8603244,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810446,Houston Rockets,Minnesota Timberwolves,Toyota Center (Houston),2026-01-17T02:30Z,29.7508,-95.3621,5.8603244,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810615,Minnesota Timberwolves,LA Clippers,Target Center,2026-02-08T20:00Z,44.9795,-93.276,5.221145,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810210,Minnesota Timberwolves,LA Clippers,Target Center,2025-12-07T01:00Z,44.9795,-93.276,5.221145,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810114,Minnesota Timberwolves,Washington Wizards,Target Center,2025-11-20T01:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401809965,Minnesota Timberwolves,Indiana Pacers,Target Center,2025-10-26T23:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810148,Minnesota Timberwolves,Boston Celtics,Target Center,2025-11-29T22:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810385,Minnesota Timberwolves,Cleveland Cavaliers,Target Center,2026-01-09T01:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810992,Minnesota Timberwolves,Charlotte Hornets,Target Center,2026-04-05T23:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810745,Minnesota Timberwolves,Memphis Grizzlies,Target Center,2026-03-04T01:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810620,Minnesota Timberwolves,Atlanta Hawks,Target Center,2026-02-10T01:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401869402,Minnesota Timberwolves,Denver Nuggets,Target Center,2026-05-01T01:30Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810859,Minnesota Timberwolves,Utah Jazz,Target Center,2026-03-19T00:00Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401869398,Minnesota Timberwolves,Denver Nuggets,Target Center,2026-04-24T01:30Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401810220,Minnesota Timberwolves,Phoenix Suns,Target Center,2025-12-09T00:30Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401809246,Minnesota Timberwolves,Denver Nuggets,Target Center,2025-10-28T01:30Z,44.9795,-93.276,5.030673,0,train
L005295,MIN vs HOU,3/26/26,Target Center,partner_feed_a,nba_401812714,Minnesota Timberwolves,Guangzhou Loong-Lions,Target Center,2025-10-14T00:00Z,44.9795,-93.276,5.030673,0,train
L005296,  TOR  v. CLE ,11/14/2025,Rocket Arena,scraped_feed_b,nba_401810080,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2025-11-14T00:00Z,41.4965,-81.6882,8.26601,1,train
